name	cov_gidx	longname	chr	start	end	len	gc	AC-DFCI_AC_PD1-1-Tumor-SM-9LRI9	AC-P02-Tumor-SM-63B4K	AC-P04-Tumor-SM-63B4O	AC-P04-Tumor-SM-63B4Q	AC-P05-Tumor-SM-63B4R	AC-P06-Tumor-SM-63B4T	AC-P07-Tumor-SM-63B4V	AC-P08-Tumor-SM-63B4X	AC-P09-Tumor-SM-63B4Z	AC-P09-Tumor-SM-63B52	AC-P10-Tumor-SM-63B53	AC-P10-Tumor-SM-63B55	AC-P11-Tumor-SM-63B56	AC-P12-Tumor-SM-63B58	AC-P12-Tumor-SM-63B59	AC-P14-Tumor-SM-63B5C	AC-P15-Tumor-SM-63B5D	AC-P15-Tumor-SM-63B5F	
RASGEF1B	13107	RasGEF domain family, member 1B	4	82348219	82393061	1422	3.962600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASGEF1C	13108	RasGEF domain family, member 1C	5	179527796	179636130	1401	4.979900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASGRF1	13109	Ras protein-specific guanine nucleotide-releasing factor 1	15	79252291	79383215	3822	4.964500e-01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
RASGRF2	13110	Ras protein-specific guanine nucleotide-releasing factor 2	5	80256558	80521953	3714	4.089700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASGRP1	13111	RAS guanyl releasing protein 1 (calcium and DAG-regulated)	15	38780303	38857007	2394	3.941300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASGRP2	13112	RAS guanyl releasing protein 2 (calcium and DAG-regulated)	11	64494384	64512928	1830	5.402600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASGRP3	13113	RAS guanyl releasing protein 3 (calcium and DAG-regulated)	2	33661416	33789797	2073	4.022600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASGRP4	13114	RAS guanyl releasing protein 4	19	38899698	38916945	2022	5.364200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASIP1	13115	Ras interacting protein 1	19	49223843	49243970	2892	5.250100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASL10A	13116	RAS-like, family 10, member A	22	29708923	29711748	616	4.936650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASL10B	13117	RAS-like, family 10, member B	17	34058679	34070539	612	4.429350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASL11A	13118	RAS-like, family 11, member A	13	27844464	27847827	729	4.403700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASL11B	13119	RAS-like, family 11, member B	4	53728495	53732995	747	4.290400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASL12	13120	RAS-like, family 12	15	65345675	65360388	801	4.575500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF1	13121	Ras association (RalGDS/AF-6) domain family member 1	3	50367217	50378367	1182	5.693250e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF10	13122	Ras association (RalGDS/AF-6) domain family (N-terminal) member 10	11	13030696	13032647	1848	4.166450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF2	13123	Ras association (RalGDS/AF-6) domain family member 2	20	4760670	4804291	981	4.669800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF3	13124	Ras association (RalGDS/AF-6) domain family member 3	12	65004293	65089190	717	4.364350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF4	13125	Ras association (RalGDS/AF-6) domain family member 4	10	45455219	45490170	1605	4.608850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF5	13126	Ras association (RalGDS/AF-6) domain family member 5	1	206680879	206762615	1377	4.928000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF6	13127	Ras association (RalGDS/AF-6) domain family member 6	4	74438862	74486340	1110	3.767050e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF7	13128	Ras association (RalGDS/AF-6) domain family (N-terminal) member 7	11	560971	564024	1185	5.833150e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF8	13129	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8	12	26111964	26232824	1301	3.788700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RASSF9	13130	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9	12	86198331	86230318	1308	3.566700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAVER1	13131	ribonucleoprotein, PTB-binding 1	19	10426891	10444314	2271	5.411200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAVER2	13132	ribonucleoprotein, PTB-binding 2	1	65210778	65298912	2037	4.051600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAX	13133	retina and anterior neural fold homeobox	18	56934269	56940625	1041	4.192750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RAX2	13134	retina and anterior neural fold homeobox 2	19	3769096	3772219	555	5.608900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RB1	13135	retinoblastoma 1 (including osteosarcoma)	13	48877883	49056024	3822	3.741750e-01	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
RB1CC1	13136	RB1-inducible coiled-coil 1	8	53535019	53627026	4785	3.790300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
RBAK	13137	RB-associated KRAB zinc finger	7	5085553	5109119	2145	4.600600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBBP4	13138	retinoblastoma binding protein 4	1	33116749	33151810	1278	4.796150e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBBP5	13139	retinoblastoma binding protein 5	1	205055979	205091131	1617	4.764000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBBP6	13140	retinoblastoma binding protein 6	16	24550908	24584181	5433	4.326750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	
RBBP7	13141	retinoblastoma binding protein 7	23	16862777	16888534	1278	4.291900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBBP8	13142	retinoblastoma binding protein 8	18	20513295	20606445	2701	4.084300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBBP9	13143	retinoblastoma binding protein 9	20	18467190	18477887	561	4.211800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBCK1	13144	RanBP-type and C3HC4-type zinc finger containing 1	20	388709	411608	1552	4.890600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBKS	13145	ribokinase	2	28004266	28113223	969	3.893500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBL1	13146	retinoblastoma-like 1 (p107)	20	35626179	35724410	3216	4.279200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
RBL2	13147	retinoblastoma-like 2 (p130)	16	53468351	53525559	3420	4.120900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM10	13148	RNA binding motif protein 10	23	47004631	47046211	2793	4.819550e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM11	13149	RNA binding motif protein 11	21	15588466	15600691	846	3.613300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM12	13150	RNA binding motif protein 12	20	34236888	34252838	2799	4.533900e-01	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM12B	13151	RNA binding motif protein 12B	8	94743733	94753224	3006	3.941000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM14	13152	RNA binding motif protein 14	11	66384053	66397390	2010	5.010700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM15	13153	RNA binding motif protein 15	1	110881945	110889303	2934	4.542950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM15B	13154	RNA binding motif protein 15B	3	51428731	51435334	2673	4.537800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM16	13155	RNA binding motif protein 16	6	155054512	155155192	3816	3.808900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM17	13156	RNA binding motif protein 17	10	6130949	6159420	1206	4.692000e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM18	13157	RNA binding motif protein 18	9	125001834	125027143	573	4.615200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM19	13158	RNA binding motif protein 19	12	114254543	114404176	2883	4.958750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM22	13159	RNA binding motif protein 22	5	150070353	150080669	1263	4.645000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM23	13160	RNA binding motif protein 23	14	23369855	23388396	1320	4.844100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM24	13161	RNA binding motif protein 24	6	17281809	17294097	744	4.242250e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM25	13162	RNA binding motif protein 25	14	73525221	73588074	2532	4.303100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM26	13163	RNA binding motif protein 26	13	79894100	79979923	2943	3.543000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM27	13164	RNA binding motif protein 27	5	145583163	145668782	3183	4.088700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM28	13165	RNA binding motif protein 28	7	127950436	127983962	2280	4.785900e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM3	13166	RNA binding motif (RNP1, RRM) protein 3	23	48432836	48436804	474	4.789550e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM33	13167	RNA binding motif protein 33	7	155437203	155574179	3513	3.985200e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM34	13168	RNA binding motif protein 34	1	235294499	235324571	1314	4.381400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM38	13169	RNA binding motif protein 38	20	55966463	55984384	720	4.985900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM39	13170	RNA binding motif protein 39	20	34291532	34330193	1593	4.354100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM4	13171	RNA binding motif protein 4	11	66406138	66413940	1095	4.824200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM41	13172	RNA binding motif protein 41	23	106305119	106362057	1247	3.758950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM42	13173	RNA binding motif protein 42	19	36119980	36128586	1443	5.219100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM43	13174	RNA binding motif protein 43	2	152104729	152118389	1074	4.013100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM44	13175	RNA binding motif protein 44	2	238707388	238751450	3159	4.533500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM45	13176	RNA binding motif protein 45	2	178977182	178994380	1425	3.847950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM46	13177	RNA binding motif protein 46	4	155702427	155749964	1602	3.855100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM47	13178	RNA binding motif protein 47	4	40425272	40631883	1782	4.344200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM4B	13179	RNA binding motif protein 4B	11	66432471	66445275	1080	4.824200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM5	13180	RNA binding motif protein 5	3	50126368	50156390	2448	5.037400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM6	13181	RNA binding motif protein 6	3	49977477	50114684	3372	4.478500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM7	13182	RNA binding motif protein 7	11	114271384	114279632	801	3.952500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM8A	13183	RNA binding motif protein 8A	1	145507638	145511444	525	4.552750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBM9	13184	RNA binding motif protein 9	22	36134784	36424585	1393	3.971700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBMS1	13185	RNA binding motif, single stranded interacting protein 1	2	161128663	161350318	1221	3.934400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBMS2	13186	RNA binding motif, single stranded interacting protein 2	12	56915609	56989980	1224	4.588550e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBMS3	13187	RNA binding motif, single stranded interacting protein	3	29322803	30051886	1357	3.645100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBMX	13188	RNA binding motif protein, X-linked	23	135951353	135962939	1227	4.234800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBMX2	13189	RNA binding motif protein, X-linked 2	23	129535943	129547316	969	4.022100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBMXL1	13190	RNA binding motif protein, X-linked-like 1	1	89445140	89458643	1173	3.986400e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBMXL2	13191	RNA binding motif protein, X-linked-like 2	11	7110165	7112379	1179	3.742900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBP1	13192	retinol binding protein 1, cellular	3	139236276	139258671	654	4.220600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBP2	13193	retinol binding protein 2, cellular	3	139171727	139195352	405	4.075700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBP3	13194	retinol binding protein 3, interstitial	10	48381489	48390991	3744	4.916650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBP4	13195	retinol binding protein 4, plasma	10	95351594	95360993	606	4.207750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBP5	13196	retinol binding protein 5, cellular	12	7276281	7281466	408	4.704700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBP7	13197	retinol binding protein 7, cellular	1	10057255	10076077	405	4.642650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBPJ	13198	recombination signal binding protein for immunoglobulin kappa J region	4	26321332	26433278	1554	3.825200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBPJL	13199	recombination signal binding protein for immunoglobulin kappa J region-like	20	43935491	43946462	1554	4.575250e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBPMS	13200	RNA binding protein with multiple splicing	8	30241944	30429734	809	4.235450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBPMS2	13201	RNA binding protein with multiple splicing 2	15	65032098	65067770	630	4.996650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RBX1	13202	ring-box 1	22	41347385	41368666	327	4.486950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RC3H1	13203	ring finger and CCCH-type zinc finger domains 1	1	173900354	173962210	3402	4.035650e-01	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RC3H2	13204	ring finger and CCCH-type zinc finger domains 2	9	125611732	125667562	3654	4.162500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCAN1	13205	regulator of calcineurin 1	21	35888786	35987382	846	4.384800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCAN2	13206	regulator of calcineurin 2	6	46188469	46293531	594	4.087100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCAN3	13207	RCAN family member 3	1	24829387	24862425	726	4.515700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCBTB1	13208	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	13	50106082	50159719	1596	4.326450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCBTB2	13209	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	13	49063101	49107316	1656	3.974000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCC1	13210	regulator of chromosome condensation 1	1	28844745	28865607	1359	4.636000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCC2	13211	regulator of chromosome condensation 2	1	17733252	17766220	1569	5.010900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCCD1	13212	RCC1 domain containing 1	15	91498106	91506353	1131	4.971800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCE1	13213	RCE1 homolog, prenyl protein peptidase (S. cerevisiae)	11	66610883	66614003	990	4.913850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCHY1	13214	ring finger and CHY zinc finger domain containing 1	4	76404355	76439628	786	3.879850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCL1	13215	RNA terminal phosphate cyclase-like 1	9	4792834	4861064	1122	4.225100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCN1	13216	reticulocalbin 1, EF-hand calcium binding domain	11	32112477	32127271	996	4.342050e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCN2	13217	reticulocalbin 2, EF-hand calcium binding domain	15	77223962	77242600	954	4.481200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCN3	13218	reticulocalbin 3, EF-hand calcium binding domain	19	50030875	50046889	987	5.368200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCOR1	13219	REST corepressor 1	14	103059233	103196912	1449	4.535300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCOR2	13220	REST corepressor 2	11	63678694	63684316	1572	5.089550e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCOR3	13221	REST corepressor 3	1	211432708	211489723	1695	4.123800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCSD1	13222	RCSD domain containing 1	1	167599474	167675485	1251	4.501000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RCVRN	13223	recoverin	17	9801027	9808684	603	4.726250e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RD3	13224	retinal degeneration 3	1	211649864	211666259	588	4.391500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDBP	13225	RD RNA binding protein	6	31919865	31926864	1143	5.315000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH10	13226	retinol dehydrogenase 10 (all-trans)	8	74207265	74237514	1026	4.245450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH11	13227	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)	14	68143521	68162510	957	4.293900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH12	13228	retinol dehydrogenase 12 (all-trans/9-cis/11-cis)	14	68168603	68201167	951	4.271700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH13	13229	retinol dehydrogenase 13 (all-trans/9-cis)	19	55555692	55580914	996	5.168050e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH14	13230	retinol dehydrogenase 14 (all-trans/9-cis/11-cis)	2	18735991	18741959	1011	3.919100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH16	13231	retinol dehydrogenase 16 (all-trans)	12	57345218	57351418	954	4.528600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH5	13232	retinol dehydrogenase 5 (11-cis/9-cis)	12	56114151	56118525	957	4.747100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDH8	13233	retinol dehydrogenase 8 (all-trans)	19	10123925	10132953	936	5.161400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDM1	13234	RAD52 motif 1	17	34245087	34257780	926	4.464400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RDX	13235	radixin	11	110100168	110167437	1752	4.064950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REC8	13236	REC8 homolog (yeast)	14	24641234	24649462	1641	5.084350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RECK	13237	reversion-inducing-cysteine-rich protein with kazal motifs	9	36036910	36124451	2916	4.221400e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RECQL	13238	RecQ protein-like (DNA helicase Q1-like)	12	21621845	21654603	1950	3.725800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RECQL4	13239	RecQ protein-like 4	8	145736667	145743210	3628	5.792350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RECQL5	13240	RecQ protein-like 5	17	73622951	73663269	3482	5.407400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REEP1	13241	receptor accessory protein 1	2	86441122	86565206	720	4.578400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REEP2	13242	receptor accessory protein 2	5	137774776	137782657	759	4.671500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REEP3	13243	receptor accessory protein 3	10	65281123	65384881	768	3.854600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REEP4	13244	receptor accessory protein 4	8	21995533	21999448	774	5.358150e-01	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
REEP5	13245	receptor accessory protein 5	5	112212081	112258031	570	4.054800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REEP6	13246	receptor accessory protein 6	19	1491165	1497923	555	5.837150e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REG1A	13247	regenerating islet-derived 1 alpha (pancreatic stone protein, pancreatic thread protein)	2	79347584	79350547	501	3.983650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REG1B	13248	regenerating islet-derived 1 beta (pancreatic stone protein, pancreatic thread protein)	2	79312149	79315150	501	3.983650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REG3A	13249	regenerating islet-derived 3 alpha	2	79384133	79386879	528	3.983650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REG3G	13250	regenerating islet-derived 3 gamma	2	79252826	79255630	528	3.946450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REG4	13251	regenerating islet-derived family, member 4	1	120336642	120354203	717	4.268950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REL	13252	v-rel reticuloendotheliosis viral oncogene homolog (avian)	2	61108752	61150178	1860	4.053750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RELA	13253	v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian)	11	65421068	65430443	1656	5.178750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RELB	13254	v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian)	19	45504712	45541452	1736	5.343900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RELL1	13255	RELT-like 1	4	37592422	37687999	816	4.230600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RELL2	13256	RELT-like 2	5	141016517	141020630	912	4.770250e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RELN	13257	reelin	7	103112233	103629963	10383	3.721400e-01	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
RELT	13258	RELT tumor necrosis factor receptor	11	73087405	73108518	1293	5.204500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REM1	13259	RAS (RAD and GEM)-like GTP-binding 1	20	30063105	30072707	897	4.582250e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REM2	13260	RAS (RAD and GEM)-like GTP binding 2	14	23352432	23356889	1023	4.844100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REN	13261	renin	1	204123944	204135465	1221	5.023800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RENBP	13262	renin binding protein	23	153200723	153210232	1284	5.306100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REP15	13263	RAB15 effector protein	12	27849428	27850566	711	4.004350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REPIN1	13264	replication initiator 1	7	150065879	150071133	1875	4.800300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REPS1	13265	RALBP1 associated Eps domain containing 1	6	139225621	139309398	2391	3.919900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
REPS2	13266	RALBP1 associated Eps domain containing 2	23	16964814	17171403	1983	4.117500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RER1	13267	RER1 retention in endoplasmic reticulum 1 homolog (S. cerevisiae)	1	2323214	2336881	591	6.059900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RERE	13268	arginine-glutamic acid dipeptide (RE) repeats	1	8412466	8877699	4701	4.078300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RERG	13269	RAS-like, estrogen-regulated, growth inhibitor	12	15260718	15374304	600	3.631800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
RERGL	13270	RERG/RAS-like	12	18233804	18243114	618	3.591850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
